,ID,Name,Search Alias,Category,Latitude,Longitude,Address,City,State,Zip Code
4259,Vv3MCtilTZvmxI6bt7c99g,Cattus Quartet - String Quartet,musicians,Musicians,34.0467567443848,-118.531211853027,,Los Angeles,CA,90272
4260,_4UP2j5j4t91X_AUjF45gg,Big Lucky,jazzandblues,Jazz & Blues,34.0823715955503,-118.380972656463,,Los Angeles,CA,90069
4261,UUpMqdDb9GlL73D9KXNJfg,Worthy Art Walks,walkingtours,Walking Tours,33.7689,-118.18596,140 Linden Ave,Long Beach,CA,90802
4262,MJgX2AvnANrCqCO4UCsyJw,Orange County Pinballs,arcades,Arcades,33.8667896,-117.9361409,629 W Valencia Dr,Fullerton,CA,92832
4263,M_0IR9UKn3nIFjqz-ZnU4A,Modern Tribe,musicians,Musicians,47.61125,-122.33493,,Seattle,WA,98101
4264,G-2NfIAEc-Q68VLBqVAMpg,Discovery Cube Los Angeles,museums,Museums,47.621998,-117.513162,11800 Foothill Blvd,Los Angeles,CA,91342
4265,MEeMMwZ4B7WlJBwbElIiRA,Mannequin Gallery,galleries,Art Galleries,34.253863,-118.401877,12350 Montague St,Pacoima,CA,91331
4266,z0nOfL1ruw0scKWSngpFcw,Bolton Hall Museum,museums,Museums,34.2524863,-118.2885051,10110 Commerce Ave,Tujunga,CA,91042
4267,NM8B9aBlHhLjOVmEJ-B2vw,Little Landers Historical Society,museums,Museums,34.2524863,-118.2885051,10110 Commerce Ave,Tujunga,CA,91042
4268,4y6VnPnqivdPTX6KCuxm5Q,"Art Bronze, Inc.",galleries,Art Galleries,34.276021982683,-118.433069362408,11275 San Fernando Rd,San Fernando,CA,91340
4269,eaMPwmSc9pHs3xQwImqLvw,UniqueCorals,localfishstores,Local Fish Stores,34.207258,-118.484325,16116 Covello St,Los Angeles,CA,91406
4270,cP0dJvu0ZVoCyIDrSpoGpA,Anga Fine Art Restoration & Custom Framing,framing,Framing,34.10698583,-118.33113783,1947 N Cahuenga Blvd,Los Angeles,CA,90068
4271,MJgX2AvnANrCqCO4UCsyJw,Orange County Pinballs,arcades,Arcades,33.8667896,-117.9361409,629 W Valencia Dr,Fullerton,CA,92832
4272,_4UP2j5j4t91X_AUjF45gg,Big Lucky,jazzandblues,Jazz & Blues,34.0823715955503,-118.380972656463,,Los Angeles,CA,90069
4273,dfmveMdiAjsQ59GiDrHk5w,The Gentleman Psychic,psychicmediums,Psychic Mediums,34.15662,-118.08933,,Pasadena,CA,91107
4274,UUpMqdDb9GlL73D9KXNJfg,Worthy Art Walks,walkingtours,Walking Tours,33.7689,-118.18596,140 Linden Ave,Long Beach,CA,90802
4275,QPFClJozBi_4dmETxxfufw,Juggler Matt Kiel,theater,Performing Arts,34.12019,-118.28712,,Los Angeles,CA,90027
4276,M_0IR9UKn3nIFjqz-ZnU4A,Modern Tribe,musicians,Musicians,47.61125,-122.33493,,Seattle,WA,98101
4277,L9ePj9fUTAydK2hyVjR0Ag,Antelope Valley Indian Museum,museums,Museums,34.6501607794883,-117.849885770099,15701 E Avenue M,Lancaster,CA,93534
4278,anZNcv8y60UEFEgaQa_pgA,Raymond M Alf Museum of Paleontology,museums,Museums,34.1235566816179,-117.738733637926,1175 W Baseline Rd,Claremont,CA,91711
4279,sxN6vf4KNWoK5t1uEdZ4rw,The Broad,artmuseums,Art Museums,34.054472,-118.250557,221 S Grand Ave,Los Angeles,CA,90012
4280,yBM7Lxe2lpkCegpvbh51tA,Blackbird Airpark,museums,Museums,34.602873,-118.086611,2503 E Avenue P,Palmdale,CA,93550
4281,c-RaGfgBkKRYkE59pjQJAw,Norton Simon Museum,artmuseums,Art Museums,34.146375,-118.158982,411 W Colorado Blvd,Pasadena,CA,91105
4282,JzDsQ_zz7TBf4vGCiz4IrA,Joe Davies Heritage Airpark,museums,Museums,34.602935,-118.088695,2001 E Avenue P,Palmdale,CA,93551
4283,LMqQ0MdfJX5wjiPuIZ10vA,"Huntington Library, Art Museum, & Botanical Gardens",libraries,Libraries,34.129048,-118.114524,1151 Oxford Rd,San Marino,CA,91108
4284,NCjjKO6UrtLNtij-RMoIiA,Sam & Alfreda Maloof Foundation,gardens,Botanical Gardens,34.16121,-117.61567,5131 Carnelian St,Rancho Cucamonga,CA,91701
4285,Xgny-GMulMfyeSqzgf-BvQ,H.H Dorje Chang Buddha III Culture And Art Museum,artmuseums,Art Museums,34.0891310984337,-117.888396110453,170 E School St,Covina,CA,91723
4286,dnjstfKrzzH1inuSlzdohQ,RailGiants Train Museum,museums,Museums,34.083454,-117.770134,1101 W McKinley Ave,Pomona,CA,91768
4287,kWj0oNBwwN5Te4HUBVhbIQ,Rubel Castle,museums,Museums,34.15012,-117.85437,844 N Live Oak Ave,Glendora,CA,91741
4288,OVUzIiVWIwMJjl_U_JC0_Q,Claremont Museum of Art,artmuseums,Art Museums,34.0943751,-117.7165605,200 W 1 St In The Claremont Depot,Claremont,CA,91711
4289,4o55YLQY0JU2_psQKgljrw,American Museum of Ceramic Art,artmuseums,Art Museums,34.0608,-117.75109,399 N Garey Ave,Pomona,CA,91767
4290,v4XQSiFL9QblKnLE4pJz6A,Natural History Museum,museums,Museums,34.016972,-118.288768,900 Exposition Blvd,Los Angeles,CA,90007
4291,yQaeBMAKKQppI8RaTtZ9Gg,Museum of Selfies,museums,Museums,34.1017312395096,-118.338283569089,6757 Hollywood Blvd,Los Angeles,CA,90028
4292,oY0h2GlU_DpJV4P_Tc4IWA,Ontario Museum of History & Art,museums,Museums,34.06218,-117.65045,225 S Euclid Ave,Ontario,CA,91762
4293,56rZlmWdEuFYGBtqgzy-cA,The Museum of Contemporary Art,artmuseums,Art Museums,34.0528717,-118.2508392,250 S Grand Ave,Los Angeles,CA,90012
4294,eZAtk9EahByTTCL4beSdGQ,Pomona College Museum of Art,artmuseums,Art Museums,34.0972633,-117.715065,333 N College Ave,Claremont,CA,91711
4295,SglfAo6CGEBMepQLqJoqig,Walker House,museums,Museums,34.107437,-117.807526,121 N San Dimas Ave,San Dimas,CA,91773
4296,nLBuGT9w0MBssT6eqHHgNw,Wignall Museum of Contemporary Art,artmuseums,Art Museums,34.1464277,-117.5755472,5885 Haven Ave,Rancho Cucamonga,CA,91737
4297,II70r1c8ZcFMOoAhKbXC8w,Workman and Temple Family Homestead Museum,museums,Museums,34.0193,-117.964684,15415 Don Julian Rd,Industry,CA,91745
4298,zsCtM2ibksIEQ8ITJwTb3g,California Science Center,childrensmuseums,Children's Museums,34.015789,-118.286209,700 Exposition Park Dr,Los Angeles,CA,90037
4299,GtIWpv60HBEg6udgn_Nx0g,The Bunny Museum,museums,Museums,34.1904702,-118.1316075,2605 N Lake Ave,Altadena,CA,91001
4300,8Dvdf7t1-GIFqL1TeO_-Bw,Walt Disney's Barn,museums,Museums,34.155177,-118.301645,5202 Zoo Dr,Los Angeles,CA,90027
4301,4-cKx2v0jjP20N81ef2tlQ,Autry Museum of the American West,museums,Museums,34.1483230874219,-118.281705379486,4700 Western Heritage Way,Los Angeles,CA,90027
4302,eDdLvtPAv3uTDVgdbayAqA,Chino Youth Museum,museums,Museums,34.013909,-117.691649,13191 6th St,Chino,CA,91710
4303,CwQYE_o9VwLI5-zz9XVBSg,Los Angeles County Arboretum and Botanic Garden,gardens,Botanical Gardens,34.142926,-118.053386,301 N Baldwin Ave,Arcadia,CA,91007
4304,XYSFENBkDcMtaeuzR8RVsg,NHRA Motorsports Museum,museums,Museums,34.080314,-117.764097,1101 W McKinley Ave,Pomona,CA,91768
4305,LHRHAoxOcCbGHsdglgrkJg,Mount Wilson Observatory,observatories,Observatories,34.2254943847656,-118.057205200195,Red Box-Mount Wilson Rd,Mount Wilson,CA,91023
4306,6BDnCo8-vmjJpHVPJ7voCQ,USC Pacific Asia Museum,museums,Museums,34.146743,-118.141019,46 N Los Robles Ave,Pasadena,CA,91101
4307,u3z12cHNKT_aZltfgNdUaw,American Society of Military History Museum,museums,Museums,34.0501094642301,-118.064000222368,1918 Rosemead Blvd,South El Monte,CA,91733
4308,gkHv6OZvTohaw8rC04HuKA,Monrovia Historical Museum,museums,Museums,34.1467151,-117.9896577,742 E Lemon Ave,Monrovia,CA,91016
4309,I3BUfkpH_G-zWLmvBiXwDQ,Rancho Santa Ana Botanic Garden,gardens,Botanical Gardens,34.110738,-117.7139132,1500 N College Ave,Claremont,CA,91711
4310,XphQV-k7bXr4ZhjyTV9ncw,Cooper Regional History Museum,museums,Museums,34.09491,-117.64803,217 E A St,Upland,CA,91786
4311,Wel02a4Z1KrYuqsHqrdaFA,MONA Museum of Neon Art,artmuseums,Art Museums,34.143762,-118.254503,216 S Brand Blvd,Glendale,CA,91204
4312,1maSHx5dyZIO7-NXGerzIw,The Geffen Contemporary at MOCA,artmuseums,Art Museums,34.05022,-118.23887,152 N Central Ave,Los Angeles,CA,90012
4313,l1jqbHvRPz_NibbShUWMVA,Japanese American National Museum,museums,Museums,34.049453,-118.23879,100 N Central Ave,Los Angeles,CA,90012
4314,X2DmLKiWZXmxm5NAGAO6Lg,Pasadena Museum of History,museums,Museums,34.14903,-118.16109,470 W Walnut St,Pasadena,CA,91103
4315,Zq8a4Jmc_rEVg3RojL8uIw,Kidspace Children's Museum,childrensmuseums,Children's Museums,34.1551937123331,-118.164266411006,480 N Arroyo Blvd,Pasadena,CA,91103
4316,7Eem7GqjXBMX2OlQhrQW5w,The Gilb Museum of Arcadia Heritage,museums,Museums,34.1318955428313,-118.043008623001,380 West Huntington Dr,Arcadia,CA,91007
4317,13ZFLEf06LJzrwa1lAtEDQ,Moonlight Forest - Lantern Art Festival at Los Angeles Arboretum,festivals,Festivals,34.143327,-118.052972,301 N Baldwin Ave,Arcadia,CA,91007
4318,VJZowef4kTiw3BvEyK1BTg,Forest Lawn Museum,museums,Museums,34.1246493857177,-118.251453772403,1712 S Glendale Ave,Glendale,CA,91205
4319,gljtXLr8QY1vzEu9tYSuzA,Lizzie's Trail Inn,museums,Museums,34.1696184420816,-118.049234238438,167 E Mira Monte Ave,Sierra Madre,CA,91024
4320,-Sg_RVMMgK40LcBbQ1Gh5A,Petterson Museum-Intercultural,museums,Museums,34.1006306,-117.7253828,730 Plymouth Rd,Claremont,CA,91711
4321,VUfO8xHU-ch0G4qZUjdFyQ,TinkerSpace,makerspaces,Makerspaces,34.0888649,-117.6857558,5472 Moreno St,Montclair,CA,91763
4322,rCndswuHJ793y7Jeve3eyg,La Verne Heritage Foundation,landmarks,Landmarks & Historical Buildings,34.12763,-117.774582,5001 Via De Mansion,La Verne,CA,91750
4323,YmNqGaoiNg6sT_WVRoW6yA,Enchanted: Forest of Light at Descanso Gardens,gardens,Botanical Gardens,34.20152,-118.2121,1418 Descanso Dr,La Canada Flintridge,CA,91011
4324,SgcFkpOaSN066-91QyNoiA,Southern California Children's Museum - SCCM,childrensmuseums,Children's Museums,34.146119,-118.14088,459 E Colorado Blvd,Pasadena,CA,91101
4325,cgXicni-dl8eOhm48UErrA,Hurst Ranch Historical Center,museums,Museums,34.0643699,-117.95224,1227 S Orange Ave,West Covina,CA,91790
4326,bodDHNERXIOSNx3GAonIGg,Griffith Observatory,observatories,Observatories,34.118333,-118.30044,2800 E Observatory Rd,Los  Angeles,CA,90027
4327,lr_nuEEd7-Rne_-cKX-ddw,Velveteria,museums,Museums,34.0603994,-118.2384814,711 New High St,Los Angeles,CA,90012
4328,DWeCOXtWazJdND_lQB89cw,The Huntington,libraries,Libraries,34.126805,-118.114383,1151 Oxford Rd,San Marino,CA,91108
4329,_aZCgLzfPmuLV0nPNxdeQw,San Gabriel Mission,churches,Churches,34.0971794,-118.1081467,428 S Mission Dr,San Gabriel,CA,91776
4330,cs2we6_G-w-Qr4wVqWEqJg,The African American Museum of Beginnings,museums,Museums,34.06144,-117.72073,1460 E Holt Ave,Pomona,CA,91767
4331,_m905w13Wvi_E97wvRhUyw,Glendora Historical Society Museum,museums,Museums,34.1401747,-117.8653251,314 N Glendora Ave,Glendora,CA,91741
4332,3Wm0kvjXvddDKb8m36sezw,Travel Town Museum,museums,Museums,34.154146,-118.307902,5200 Zoo Dr,Los Angeles,CA,90027
4333,Y-d0saxyXCUWAB7n3zgOiQ,GRAMMY Museum,museums,Museums,34.044666,-118.264616,800 W Olympic Blvd,Los Angeles,CA,90015
4334,StfHU9vMa1k_EMacVmW9bg,Latino Art Museum,artmuseums,Art Museums,34.0571175,-117.7513809,281 S Thomas St,Pomona,CA,91766
4335,Ur-91PYRncocWRLObtfcog,Jet Propulsion Lab - California Institute of Technology,landmarks,Landmarks & Historical Buildings,34.1996286229936,-118.175237701169,4800 Oak Grove Dr,Pasadena,CA,91109
4336,84eXkSPCTUX1DeueLsBaAw,I Like Scary Movies,artmuseums,Art Museums,34.0334,-118.22922,2118 E 7th Pl,Los Angeles,CA,90036
4337,ThIf4LyC1o3FU9ZAkiFAgg,John Rains House,landmarks,Landmarks & Historical Buildings,34.110888,-117.611031,8810 Hemlock St,Rancho Cucamonga,CA,91730
4338,Z1BhSbnw8e9EyV1xI8dTOA,Descanso Gardens,gardens,Botanical Gardens,34.201394,-118.210123,1418 Descanso Dr,La Canada Flintridge,CA,91011
4339,bDFebGlYGnhEOSyn3rfIJw,Los Angeles Police Museum,museums,Museums,34.1182,-118.18761,6045 York Blvd,Los Angeles,CA,90042
4340,aCZC2Ro75rMtg3jeDO0LPA,Southern California Medical Museum,museums,Museums,34.0563,-117.74975,350 S Garey Ave,Pomona,CA,91766
4341,qaFJlFF6YkLhiasb-QgciA,Pacific Railroad Society,museums,Museums,34.1064,-117.80991,210 W Bonita Ave,San Dimas,CA,91773
4342,z0nOfL1ruw0scKWSngpFcw,Bolton Hall Museum,museums,Museums,34.2524863,-118.2885051,10110 Commerce Ave,Tujunga,CA,91042
4343,cuNJPh0L3nvCWPfLjj8Ldg,Chaffey Community Museum of Art,museums,Museums,34.0623665,-117.6494217,217 S Lemon Ave,Ontario,CA,91761
4344,Y0u9Y8GgnU6kWB1SyqsDQw,Covina Valley Historical Society,landmarks,Landmarks & Historical Buildings,34.0877723693848,-117.88924407959,125 E College St,Covina,CA,91723
4345,xgQT9pn8g-8Bj939FvvvLQ,Historic Route 66,landmarks,Landmarks & Historical Buildings,34.1063125341837,-117.557108961046,9670 Foothill Blvd,Rancho Cucamonga,CA,91730
4346,SGNPlwLcbTJ7XkoJwEODvw,Vincent Price Art Museum,artmuseums,Art Museums,34.038817,-118.147018,1301 Avenida Cesar Chavez,Monterey Park,CA,91754
4347,VwXJFR2oFzFsx3KjjcOW1Q,Heritage Square Museum,museums,Museums,34.0887136,-118.2076662,3800 Homer St,Los Angeles,CA,90031
4348,psvpkorb6RpD_GU_bRFXrw,Ygnacio Palomares Adobe,museums,Museums,34.0901949,-117.742735,491 E Arrow Hwy,Pomona,CA,91767
4349,75fhE2DeRDlO7EYpaPyc1A,Arlington Garden in Pasadena,gardens,Botanical Gardens,34.1282943,-118.1560858,275 Arlington Dr,Pasadena,CA,91105
4350,GwsHYVje1IORkQpO4DgnyA,Duarte Historical Museum,museums,Museums,34.144709,-117.935623,777 Encanto Pkwy,Duarte,CA,91010
4351,wIc5s4pWpRHniZX_s2F1pQ,El Monte Historical Society,museums,Museums,34.065674,-118.0357935,3150 Tyler Ave,El Monte,CA,91731
4352,q5TMswMhONWfWw6mc2EAHg,LA Plaza de Cultura y Artes,museums,Museums,34.056600741119,-118.239885018084,501 N Main St,Los Angeles,CA,90012
4353,MEDdXPnoGWgnlFIBaQ9kKg,Doctor's House Museum And Gazebo,landmarks,Landmarks & Historical Buildings,34.180535,-118.2771247,1601 W Mountain St,Glendale,CA,91201
4354,dFuvTaxxiqkhkoRPh7ze8Q,Pomona Art Walk,galleries,Art Galleries,34.0578237278556,-117.752394296037,119 W 2nd St,Pomona,CA,91766
4355,jFB-AnAVS92dACZy6bhMTw,FIDM Museum & Galleries,museums,Museums,34.0441703796387,-118.26000213623,919 S Grand Ave,Los Angeles,CA,90015
4356,GxoqGOsu23p7co-dTR1X2A,Space Shuttle Endeavour,museums,Museums,34.0162101142984,-118.287373578712,700 Exposition Park Dr,Los Angeles,CA,90037
4357,8jzUi-v1AjkR0tQp-OTqSg,Gamble House,landmarks,Landmarks & Historical Buildings,34.1517066955566,-118.160797119141,4 Westmoreland Pl,Pasadena,CA,91103
4358,vBOypA_xlAhs7mvVSjvkyg,Fusion Fridays,nightlife,Nightlife,34.1467193,-118.1412021,46 N Los Robles Ave,Los Angeles,CA,91101
4359,jTQYbqBZdvuTCDZWB5IGfg,Club Ed,landmarks,Landmarks & Historical Buildings,34.6619441655503,-117.862476336259,42848 150th St E,Lancaster,CA,93535
4360,7wgV4qcpp7BlUyAXTAf52w,3-D SPACE,museums,Museums,34.07813,-118.26286,1200 North Alvarado St,Los Angeles,CA,90026
4361,FBaw5w_pgGFWx6j1-bUfZw,Beckman Museum,museums,Museums,34.1368832029631,-118.125931082001,1200 E California Blvd,Pasadena,CA,91125
4362,nAH4-nmEAPEwIZnqmTEdaw,Exposition Park Rose Garden,gardens,Botanical Gardens,34.0164584241961,-118.284786746033,701 State Dr,Los Angeles,CA,90037
4363,ACDwPWRV3MdmSe-Z9vx-FQ,Howard Whalen Sculpture Garden,museums,Museums,34.1651993,-118.0484695,185 N Mountain Trl,Sierra Madre,CA,91024
4364,8-GTQbes8cfy5QRpjVy7bg,Alhambra Historical Society Museum,museums,Museums,34.0985551,-118.1406798,1550 W Alhambra Rd,Alhambra,CA,91801
4365,TRyJW2p1yybSi_ewTBN0XA,Century Books,galleries,Art Galleries,34.144777,-118.129099,1031 E Green St,PASADENA,CA,91106
4366,uhGw9adFqp0TyLHRjCPkKQ,Norton Simon Foundation,museums,Museums,34.14624,-118.14226,385 E Colorado Blvd,Pasadena,CA,91101
4367,THE8KAJsODFEb2USpQ0Z6g,County of San Bernardino,museums,Museums,34.110888,-117.611031,8810 Hemlock St,Rancho Cucamonga,CA,91730
4368,kPHScWeCLLx1S5AvCodgwA,Casa De Rancho Cucamonga,museums,Museums,34.1108894348145,-117.611030578613,8810 Hemlock St,Rancho Cucamonga,CA,91730
4369,XWXl--Sq7U6QlAGH7joS1A,Ramona Museum of California History,museums,Museums,34.0972938537598,-118.108909606934,339 S Mission Ave,San Gabriel,CA,91776
4370,a8dkwdNJvkVCBgNu5aLgNw,Historic Upland Walking Tours,walkingtours,Walking Tours,34.0949125,-117.6480079,217 A St,Upland,CA,91786
4371,XCCOJNz_3V_-gVcVoo3R9w,John A. Rowland House,landmarks,Landmarks & Historical Buildings,34.0104218,-117.9576263,16021 E Gale Ave,Industry,CA,91745
4372,FY3T71k45LruNI7k9y6vRQ,Juan Matias Sanchez Adobe Museum,museums,Museums,34.02432,-118.08617,946 N Adobe Ave,Montebello,CA,90640
4373,zeLwxktGQqCM5CwdGlI7Zw,Hauser & Wirth,galleries,Art Galleries,34.04614,-118.23487,901 E 3rd St,Los Angeles,CA,90013
4374,pCyj6YEmoVdr-7Nwn2sSWw,Neon Retro Arcade,venues,Venues & Event Spaces,34.14516,-118.14858,28 S Raymond Ave,Pasadena,CA,91105
4375,ELLIvv_aVAUMyhr61-zTjw,Superchief Gallery,galleries,Art Galleries,34.03664,-118.24367,739 Kohler St,Los Angeles,CA,90021
4376,nrwk1orZZ1LvrLIBIz5QKQ,Velaslavasay Panorama,museums,Museums,34.03414,-118.28466,1122 W 24th St,Los Angeles,CA,90007
4377,hrK43I-hxnmu_pZnIdXV-w,Arcadia Contemporary,galleries,Art Galleries,34.1459584132056,-118.149609117725,39 E Colorado Blvd,Pasadena,CA,91105
4378,dAOMDDcV3nIGLzZIx0rI7Q,Chinese American Museum,museums,Museums,34.0559153953528,-118.239087333656,425 North Los Angeles St,Los Angeles,CA,90012
4379,xTjZ4Z7lR0wI126oI9ZFSg,Storrier Stearns Japanese Gardens,gardens,Botanical Gardens,34.127871,-118.155792,270 Arlington Dr,Pasadena,CA,91105
4380,NdGZjoiNG0cMNnk8HODoNw,Randyland,localflavor,Local Flavor,34.083685278083,-118.255994059145,1648 Lemoyne St,Los Angeles,CA,90026
4381,_ILtnMoz5NG3bjmb0J7gNw,California Poppy Festival,festivals,Festivals,34.6650247,-118.1506026,43063 N 10th St W,Lancaster,CA,93534
4382,mG9ULf__KIx3WLcNh5g5XQ,California African American Museum,museums,Museums,34.0161243780327,-118.283664586383,600 State Dr,Los Angeles,CA,90037
4383,RKImc8ZOUpTxydcmmf_9eg,Garvey Ranch Historical Museum,museums,Museums,34.052724361911,-118.113733563961,781 S Orange Ave,Monterey Park,CA,91755
4384,E1CuETQoUpd2yYuKofgGfw,La Casa Primera de Rancho San Jose,landmarks,Landmarks & Historical Buildings,34.07521,-117.75504,1569 N Park Ave,Pomona,CA,91768
4385,17pFJeSHfoe-Ka1CAmugAA,Historical Society Of West Covina,museums,Museums,34.0684676,-117.9238679,336 S Glendora Ave,West Covina,CA,91790
4386,shPIB5daJuav5tSzmpBHkQ,Holyland Exhibition,museums,Museums,34.09633,-118.25441,2215 Lake View Ave,Los Angeles,CA,90039
4387,DuFudjeSXhSbQ2cWmoei2w,Wisdome LA,galleries,Art Galleries,34.04013,-118.23695,1147 Palmetto St,Los Angeles,CA,90013
4388,pETecup7DQWAUUswWOZb6w,Southwest Museum,museums,Museums,34.1007,-118.20619,234 Museum Dr,Los Angeles,CA,90065
4389,Ccyq74kv8qFH_sJ_Ap1O8A,A+D Architecture and Design Museum,museums,Museums,34.04327,-118.23622,900 E 4th St,Los Angeles,CA,90013
4390,zriSBaQBXDf6R_0GEPjPKQ,Go For Broke Monument,educationservices,Educational Services,34.049515,-118.239603,355 E 1st St,Los Angeles,CA,90501
4391,quuzq_Xw5Kyk1MYmMYkTxA,Road To California,festivals,Festivals,34.1080087,-117.6932778,1160 Dewey Way,Upland,CA,91786
4392,EncHIf3uNUGZFzzatDOb_Q,Richardson House Museum,landmarks,Landmarks & Historical Buildings,34.1695868340652,-118.049003017951,440 W Sierra Madre,Sierra Madre,CA,91024
4393,J_Yr5uladpLoMywcniE2gQ,Chaffey-Garcia House,landmarks,Landmarks & Historical Buildings,34.1239369,-117.5237093,7150 Etiwanda Ave,Rancho Cucamonga,CA,91739
4394,EuLF3zaFvLuDN5-zDKgI0A,San Dimas Historical Society Museum,museums,Museums,34.1064,-117.80991,210 W Bonita Ave,San Dimas,CA,91773
4395,Iyo7NTNiSqpORDR2fj2QpQ,Brand Library & Art Center,libraries,Libraries,34.183493,-118.276328,1601 W Mountain St,Glendale,CA,91201
4396,kgS2Vc9dw2HvTSNIRGUXOQ,OUE Skyspace LA,observatories,Observatories,34.0511203,-118.2543221,633 W Fifth St,Los Angeles,CA,90071
4397,Cj4jmRz8uKNgn-NDgcfkAA,Panana Night Market,foodstands,Food Stands,34.073011,-117.551596,1 Mills Cir,Ontario,CA,91764
4398,mguyChjBzH-oPAkRirCYUg,South Pasadena Preservation Foundation,museums,Museums,34.1150328,-118.1574822,913 Meridian Ave,South Pasadena,CA,91030
4399,_F67FO-jE7PF0OVhuE88DQ,Hall of The Crucifixion-Resurrection,museums,Museums,34.1247166,-118.2515038,1712 S Glendale Ave,Glendale,CA,91205
4400,eSoYNB1K0HS-AX4fcmdGfQ,Wells Fargo Museum,museums,Museums,34.0533425803203,-118.251696932602,333 S Grand Ave,Los Angeles,CA,90071
4401,vSVtXUre1x_qQ2Du8PaPhA,Nucleus,galleries,Art Galleries,34.096147,-118.124306,210 E Main St,Alhambra,CA,91801
4402,V-WSGGdPfirPsf6SOmTgIQ,Italian American Museum Of Los Angeles,museums,Museums,34.0580152,-118.2377545,644 N Main St,Los Angeles,CA,90012
4403,KecV4ndx4rRwnXSCDk0TuQ,Whispering Pine Tea House,gardens,Botanical Gardens,34.183493,-118.276328,1601 W Mountain St,Glendale,CA,91201
4404,0v0ZEgeYUmboDKX56pVDBA,Haunted Orange County,historicaltours,Historical Tours,33.7842559814453,-117.850410461426,,Orange,CA,92866
4405,8j88sJlAG4Wp5HWtxdnRsg,Clark Humanities Museum,artmuseums,Art Museums,34.1036813313693,-117.710055939673,1030 N Columbia Ave,Claremont,CA,91711
4406,WT6oPBn7rSS4nhQ3gR361Q,Art Of The Brick Lego Exhibit,galleries,Art Galleries,34.1284211336925,-118.244500122964,Canterbury St,Glendale,CA,91205
4407,mHbUa4DNvoMMMwDOn7l53w,Armory Center For the Arts,galleries,Art Galleries,34.1483599,-118.14935,145 N Raymond Ave,Pasadena,CA,91103
4408,U86pkZC7Slvm5dCopi0Ftw,Los Angeles Live Steamers Railroad Museum,museums,Museums,34.155245,-118.303039,5202 Zoo Dr,Los Angeles,CA,90027
4409,qQPLBbtrW845WwCDGgEz-g,Pasadena Art Night,galleries,Art Galleries,34.147644,-118.143531,100 Garfield Ave,Pasadena,CA,91103
4410,NM8B9aBlHhLjOVmEJ-B2vw,Little Landers Historical Society,museums,Museums,34.2524863,-118.2885051,10110 Commerce Ave,Tujunga,CA,91042
4411,AInBj7pdzxZ8StuiSj1jYw,Scottish Rite Cathedral Pasadena,venues,Venues & Event Spaces,34.1487045288086,-118.13777923584,150 N Madison Ave,Pasadena,CA,91101
4412,USf8TxNl4n9zwiK4GcIUXg,All Eyez On Me: The Writings of Tupac Shakur,museums,Museums,34.0448914,-118.2641754,800 W Olympic Blvd,Los Angeles,CA,90015
4413,atgJ9bFF-0-elabFiYwMpQ,Bureau of Street Lighting Streetlight Museum,museums,Museums,34.0388841,-118.260554,1149 S Broadway,Los Angeles,CA,90015
4414,WP4OhxFtrRCqL5yn2nBmOw,Catalina Verdugo Adobe,landmarks,Landmarks & Historical Buildings,34.18015,-118.23265,2211 Bonita Dr,Glendale,CA,91208
4415,MJgX2AvnANrCqCO4UCsyJw,Orange County Pinballs,arcades,Arcades,33.8667896,-117.9361409,629 W Valencia Dr,Fullerton,CA,92832
4416,W8gUBuYh4LUDMy4qjzfJng,Icala,museums,Museums,34.0351,-118.23564,1717 E 7th St,Los Angeles,CA,90021
4417,vWB0DoRnnSFSs_6SQJUt3g,Downtown LA Art Walk,galleries,Art Galleries,34.048811,-118.24827,4th St & Spring St,Los Angeles,CA,90013
4418,pUwhkylFC4E7hV8hthUV7w,Old Mill Foundation,landmarks,Landmarks & Historical Buildings,34.11937,-118.12765,1120 Old Mill Rd,San Marino,CA,91108
4419,UtCweN4XSZbUqWpus_51WA,The Mistake Room,museums,Museums,34.0184920334357,-118.241173380033,1811 E 20th St,Los Angeles,CA,90058
4420,o_9M62mUkit9mrJpj5Kpjg,Los Angeles Arts District,localflavor,Local Flavor,34.04531541635,-118.236032831955,801 Traction Ave,Los Angeles,CA,90013
4421,BedgEP_4NyGQmpkyF4WcYw,The Los Angeles Theatre Center,theater,Performing Arts,34.0468445839075,-118.249905874869,514 S Spring St,Los Angeles,CA,90013
4422,39Rba8h9yz7oFJ0avZhOSA,Dba256 Bar & Gallery,galleries,Art Galleries,34.05712,-117.75203,256 S Main St,Pomona,CA,91766
4423,VkoS3UJOkGJzq19-YVMTyA,Rancho Cucamonga Library -- Biane Branch,libraries,Libraries,34.112922,-117.532577,12505 Cultural Center Dr,Rancho Cucamonga,CA,91739
4424,Kr2jLyBbBiaSHdbzo1VpBQ,Etceterini Car Collection,venues,Venues & Event Spaces,34.1742,-118.30839,504 S Varney,Burbank,CA,91502
4425,toImcRB6HTsiRDBXH4P9Rw,El Pueblo De Los Angeles Historic Monument,landmarks,Landmarks & Historical Buildings,34.0565514328499,-118.238753019525,125 Paseo De La Plz,Los Angeles,CA,90012
4426,hybp3zlDXTxjwZBFTCQbdg,Los Angeles Zoo & Botanical Gardens,zoos,Zoos,34.1498665039452,-118.283330486009,5333 Zoo Dr,Los Angeles,CA,90027
